1.015625000000000000e-01 1.518541351390449712e-01 -1.159148939931226030e+00 -3.287900718032532694e-07 6.548637928149858990e-07 4.533118196725638935e-06 -2.106801572452354979e-05 8.447062970162733109e-04 -6.145172062588244444e-04
1.054687500000000000e-01 1.518541875251004369e-01 -1.159149048385756720e+00 -3.391455114690883661e-07 7.310926379733296368e-07 5.263262202959140056e-07 -1.758497099650924088e-05 1.217233684212715205e-03 -1.192584803231966405e-03
1.093750000000000000e-01 1.518542401521910667e-01 -1.159149167443942918e+00 -3.308489095826816813e-07 7.889336939070901379e-07 -5.056834185346304589e-06 -1.155608009746345101e-05 1.651288951120477621e-03 -1.920169559718942851e-03
1.132812500000000000e-01 1.518542896008232834e-01 -1.159149293395139502e+00 -2.972841963121142239e-07 8.172711244869291316e-07 -1.244739757559898509e-05 -2.374714703989866393e-06 2.141234518251167347e-03 -2.808011003691035772e-03
1.171875000000000000e-01 1.518543313500229641e-01 -1.159149420602996639e+00 -2.309899948205185236e-07 8.025517047371977453e-07 -2.184327321597123728e-05 1.059634431541667288e-05 2.675509241720419682e-03 -3.860535444573542918e-03
1.210937500000000000e-01 1.518543596578656729e-01 -1.159149541118089877e+00 -1.238379948489965069e-07 7.287211566620045170e-07 -3.338317306780247542e-05 2.799438492395722733e-05 3.235105651231151742e-03 -5.072910567866984258e-03
1.250000000000000000e-01 1.518543674784462449e-01 -1.159149644291065373e+00 3.267508775356420259e-08 5.773017618615484417e-07 -4.711452971016966547e-05 5.041484924781514652e-05 3.792041101411314577e-03 -6.427882383354699761e-03
1.289062500000000000e-01 1.518543464348650895e-01 -1.159149716412089859e+00 2.469985323411139289e-07 3.276608161628669186e-07 -6.295540354136487085e-05 7.835498819694919890e-05 4.307805053258562111e-03 -7.891835019938753595e-03
1.328125000000000000e-01 1.518542868714777561e-01 -1.159149740410957641e+00 5.269382244890708368e-07 -4.247153729264319243e-08 -8.065055540096288667e-05 1.121425381573004724e-04 4.731969220608789849e-03 -9.410797006535177173e-03
1.367187500000000000e-01 1.518541780121683005e-01 -1.159149695661591428e+00 8.788857193957334082e-07 -5.561725362368542061e-07 -9.972258496668829340e-05 1.518467989814809070e-04 5.001054294366725009e-03 -1.090571751813058758e-02
1.406250000000000000e-01 1.518540082544060366e-01 -1.159149557945137854e+00 1.306848795012971465e-06 -1.236115285749295274e-06 -1.194194741497511895e-04 1.971724217696646736e-04 5.037883846242152686e-03 -1.226813236562520650e-02
1.445312500000000000e-01 1.518537656309780493e-01 -1.159149299636571984e+00 1.811273849440520056e-06 -2.102907447759649884e-06 -1.386609044280007305e-04 2.473349989518425110e-04 4.751611272044442731e-03 -1.335543777936436596e-02
1.484375000000000000e-01 1.518534384720148234e-01 -1.159148890190614845e+00 2.387660908147876381e-06 -3.172910827467512354e-06 -1.559863725445698396e-04 3.009204455093339448e-04 4.038694718525449000e-03 -1.398721105811660120e-02
1.523437500000000000e-01 1.518530162987448140e-01 -1.159148297012705608e+00 3.024986534881993290e-06 -4.455483873627708375e-06 -1.695095444871786035e-04 3.557303365091968751e-04 2.785134495083241638e-03 -1.394193079112824446e-02
1.562500000000000000e-01 1.518524909765725517e-01 -1.159147486809138927e+00 3.703969098673744356e-06 -5.949600239332775831e-06 -1.768841859713044190e-04 4.086185450387969423e-04 8.702471837807479894e-04 -1.295578836518416349e-02
1.601562500000000000e-01 1.518518581479199603e-01 -1.159146427515736821e+00 4.395234538995609727e-06 -7.639823664079558812e-06 -1.752885461750786132e-04 4.553260475727016754e-04 -1.827630143796455005e-03 -1.072316072607577657e-02
1.640625000000000000e-01 1.518511189539621942e-01 -1.159145090905342013e+00 5.057469942810339359e-06 -9.491649945442271597e-06 -1.614361590581703254e-04 4.903244976569353991e-04 -5.423242167043440705e-03 -6.900700799576497957e-03
1.679687500000000000e-01 1.518502820381815721e-01 -1.159143455968921765e+00 5.635685984611490951e-06 -1.144627708016127155e-05 -1.316224530387599841e-04 5.066820174860709120e-04 -1.001395443665700248e-02 -1.114839154695346224e-03
1.718750000000000000e-01 1.518493658027737780e-01 -1.159141513151302094e+00 6.059747980433766168e-06 -1.341492195946134138e-05 -8.181744054706064349e-05 4.959689939367351681e-04 -1.566657049974082977e-02 7.025069010876450887e-03
1.757812500000000000e-01 1.518484008607594582e-01 -1.159139269497896363e+00 6.243377062723973700e-06 -1.527288310802787930e-05 -7.815647400755133440e-06 4.482258266856220964e-04 -2.240121447940453259e-02 1.790799765898327608e-02
1.796875000000000000e-01 1.518474325917212042e-01 -1.159136754730803576e+00 6.083867192064121976e-06 -1.685363943244588892e-05 9.454547111962253157e-05 3.520188165346383011e-04 -3.017238696308481918e-02 3.189462709049167149e-02
1.835937500000000000e-01 1.518465236672955354e-01 -1.159134028218559154e+00 5.462806978108123049e-06 -1.794339041965714520e-05 2.290877277240976949e-04 1.946154465620964164e-04 -3.884733767085322281e-02 4.928271350513568905e-02
1.875000000000000000e-01 1.518457563641812391e-01 -1.159131186730779861e+00 4.248135461592389248e-06 -1.827656960257106888e-05 3.989056673670888001e-04 -3.768603393865533051e-05 -4.818235887380524496e-02 7.026249638256558405e-02
1.914062500000000000e-01 1.518452344283841293e-01 -1.159128372774552940e+00 2.297892747111021988e-06 -1.753301078241120827e-05 6.058844583710865312e-04 -3.590335986572768304e-04 -5.779774449192701113e-02 9.486221269066846817e-02
1.953125000000000000e-01 1.518450841963108755e-01 -1.159125783191257364e+00 -5.339542861790281127e-07 -1.533760085360436133e-05 8.501195993417809404e-04 -7.832639811837793786e-04 -6.715280271462234496e-02 1.228824468797029140e-01
1.992187500000000000e-01 1.518454546186815968e-01 -1.159123677549333875e+00 -4.389231864165843772e-06 -1.126341900368199623e-05 1.129241629824662271e-03 -1.322868487612538502e-03 -7.552254258691847022e-02 1.538202269718567661e-01
2.031250000000000000e-01 1.518465157756579142e-01 -1.159122385699753677e+00 -9.394472242249542161e-06 -4.839521333832586150e-06 1.437656927733854846e-03 -1.987641989462929620e-03 -8.197845716017582163e-02 1.867828724221908543e-01
2.070312500000000000e-01 1.518484554208784365e-01 -1.159122313667765303e+00 -1.564672984415427169e-05 4.435318794282494706e-06 1.765725803473117139e-03 -2.782979725225231959e-03 -8.537615772102072342e-02 2.203942868780132125e-01
2.109375000000000000e-01 1.518514730544482383e-01 -1.159123946840081132e+00 -2.319611658676002102e-05 1.707148657508206145e-05 2.098911425359517753e-03 -3.707796338049718175e-03 -8.435344572666281238e-02 2.526957848060646938e-01
2.148437500000000000e-01 1.518557710078860812e-01 -1.159127849176755376e+00 -3.202503193688865935e-05 3.355851242070606588e-05 2.416947963107674360e-03 -4.752055692593160595e-03 -7.734278975633374076e-02 2.810470084398275503e-01
2.187500000000000000e-01 1.518615420366093982e-01 -1.159134656940637553e+00 -4.202428404814218113e-05 5.432466347985443465e-05 2.693093071360763788e-03 -5.893922203015478783e-03 -6.260283679851000316e-02 3.020322839936397941e-01
2.226562500000000000e-01 1.518689529679713990e-01 -1.159145065207582537e+00 -5.296658895516670733e-05 7.968472386941095041e-05 2.893548530484047008e-03 -7.096571806612672791e-03 -3.827383284951793585e-02 3.113818013898708159e-01
2.265625000000000000e-01 1.518781240564954227e-01 -1.159159805214951211e+00 -6.447830005920086296e-05 1.097747728432851871e-04 2.977152419389384169e-03 -8.304740002013843644e-03 -2.462070370711444411e-03 3.039175917267130100e-01
2.304687500000000000e-01 1.518891038646797698e-01 -1.159179610447647724e+00 -7.601066260859434820e-05 1.444731550212630220e-04 2.895465796500512959e-03 -9.441129420889282989e-03 4.664178741463729377e-02 2.735383082691442147e-01
2.343750000000000000e-01 1.519018397294698008e-01 -1.159205169278315628e+00 -8.681240429353476173e-05 1.833074295744197219e-04 2.593395017482613956e-03 -1.040285874427482327e-02 1.106061510248764618e-01 2.132582685739180528e-01
2.382812500000000000e-01 1.519161442021650654e-01 -1.159237062006797103e+00 -9.590605468290380742e-05 2.253479188281115597e-04 2.010505489391078981e-03 -1.105820044558782946e-02 1.905606443880970002e-01 1.153198498141136952e-01
2.421875000000000000e-01 1.519316582720194875e-01 -1.159275680324407309e+00 -1.020710145266390256e-04 2.690895974049478559e-04 1.083191685990669926e-03 -1.124393464372985818e-02 2.869555382729231385e-01 -2.859998553240075334e-02
2.460937500000000000e-01 1.519478127064340656e-01 -1.159321127608820445e+00 -1.038370438441932385e-04 3.123255032128957934e-04 -2.521315364418796889e-04 -1.076373091356970339e-02 3.992798953234569237e-01 -2.270656891227190721e-01
2.500000000000000000e-01 1.519637894633993069e-01 -1.159373099087734671e+00 -9.949246365985962696e-05 3.520166450568774051e-04 -2.054663035629231312e-03 -9.388065094339826874e-03 5.257431937307840419e-01 -4.884172664288310428e-01
2.539062500000000000e-01 1.519784858473736122e-01 -1.159430741851107616e+00 -8.711191729932344079e-05 3.841655468618865635e-04 -4.373549154460798331e-03 -6.856272848001410472e-03 6.629299459732067579e-01 -8.201379047190358040e-01
2.578125000000000000e-01 1.519904848710278700e-01 -1.159492496000890105e+00 -6.460894248187104560e-05 4.037031076754738369e-04 -7.240838898451684887e-03 -2.881437504425576977e-03 8.054422641180963849e-01 -1.228031611227970776e+00
2.617187500000000000e-01 1.519980361231010879e-01 -1.159555919961373416e+00 -2.981878061458498387e-05 4.044013514531874954e-04 -1.066305351800815940e-02 2.841105370115038029e-03 9.455520783461679457e-01 -1.715190757629147855e+00
2.656250000000000000e-01 1.519990522832885271e-01 -1.159617505184329156e+00 1.938330693411760835e-05 3.788278390780608676e-04 -1.461146251801350750e-02 1.062079525250965266e-02 1.072892154725059388e+00 -2.280739161852318286e+00
2.695312500000000000e-01 1.519911272079992881e-01 -1.159672488212249775e+00 8.492354859953172826e-05 3.183609289112599317e-04 -1.901128815345192249e-02 2.075351509019540686e-02 1.174223392404707189e+00 -2.918345227631914618e+00
2.734375000000000000e-01 1.519715821565562064e-01 -1.159714671333785585e+00 1.683275059495004111e-04 2.132885646842830384e-04 -2.373022316486661509e-02 3.349701165843726319e-02 1.233324302213054668e+00 -3.614512300937803957e+00
2.773437500000000000e-01 1.519375471365786157e-01 -1.159736266875962540e+00 2.704726335396728798e-04 5.301664763408542720e-05 -2.856684281579813245e-02 4.903923843550082179e-02 1.231057099988447590e+00 -4.346670280066246228e+00
2.812500000000000000e-01 1.518860844002549448e-01 -1.159727784490749203e+00 3.912966420885177874e-04 -1.735839454958920777e-04 -3.323971915878019129e-02 6.745892623650462383e-02 1.145671996306145912e+00 -5.081114361714890393e+00
2.851562500000000000e-01 1.518143606817139724e-01 -1.159677985525660482e+00 5.294663941362687904e-04 -4.776603385109545958e-04 -3.737829835250074811e-02 8.867791709477829132e-02 9.534171011490784053e-01 -5.770863797766435432e+00
2.890625000000000000e-01 1.517198736759271804e-01 -1.159573933577808358e+00 6.820167271492094674e-04 -8.696580877214366012e-04 -4.051687045389691655e-02 1.124051443471820733e-01 6.295234980886448284e-01 -6.353546695552529933e+00
2.929687500000000000e-01 1.516007363582698997e-01 -1.159401175404810580e+00 8.439743221404894620e-04 -1.358366977588854226e-03 -4.209323155370939262e-02 1.380726292968788016e-01 1.496334944872160233e-01 -6.749455374291187582e+00
2.968750000000000000e-01 1.514560198670250601e-01 -1.159144091205627891e+00 1.007988487397268405e-03 -1.949702748242532375e-03 -4.145388972474269018e-02 1.647645156846017922e-01 -5.082682485707437081e-01 -6.859961990214561212e+00
3.007812500000000000e-01 1.512861516665082451e-01 -1.158786457491270738e+00 1.163998381364524234e-03 -2.645200883539111994e-03 -3.786787255337600855e-02 1.911410002393964247e-01 -1.361376240193215015e+00 -6.566534187965658020e+00
3.046875000000000000e-01 1.510933604519380524e-01 -1.158312268827408786e+00 1.298974517666065661e-03 -3.440207815579976632e-03 -3.055132102860742827e-02 2.153600618159764446e-01 -2.419019535558811995e+00 -5.730646373505624780e+00
3.085937500000000000e-01 1.508821526732467277e-01 -1.157706866010118629e+00 1.396780988392415249e-03 -4.321768641809564833e-03 -1.870506118173542731e-02 2.350011596953130999e-01 -3.679068423885473837e+00 -4.194940801155712329e+00
3.125000000000000000e-01 1.506597976421371055e-01 -1.156958416957629687e+00 1.438213149582935049e-03 -5.266229600160388276e-03 -1.567182755940166447e-03 2.469965749510251440e-01 -5.123860380508176604e+00 -1.786053945085132044e+00
3.164062500000000000e-01 1.504367890466342395e-01 -1.156059791847551477e+00 1.401272766807570846e-03 -6.236599032092050160e-03 2.151773222309323608e-02 2.475778070749498905e-01 -6.715777692665040099e+00 1.680417786645512113e+00
3.203125000000000000e-01 1.502272405690277257e-01 -1.155010864740260601e+00 1.261747829790073371e-03 -7.179743276512023931e-03 5.101175891410685698e-02 2.322463979071372475e-01 -8.392690673208869967e+00 6.392285300071148590e+00
3.242187500000000000e-01 1.500491625992668721e-01 -1.153821258910763703e+00 9.941661725970656494e-04 -8.023534682476714600e-03 8.707920560173104674e-02 1.957806974580222625e-01 -1.006357768160399502e+01 1.252990052383972852e+01
3.281250000000000000e-01 1.499245563825784833e-01 -1.152513531059051077e+00 5.731891923052748845e-04 -8.674118292542829997e-03 1.294660980630393532e-01 1.322923430822882662e-01 -1.160474742934484915e+01 2.025147257389169297e+01
3.320312500000000000e-01 1.498792522154906715e-01 -1.151126759111300801e+00 -2.449739352508723125e-05 -9.013521972128655385e-03 1.773669621311704248e-01 3.534847680668828929e-02 -1.285721684236030526e+01 2.967400419006944645e+01
3.359375000000000000e-01 1.499424106753344532e-01 -1.149720458094885878e+00 -8.177566193348751551e-04 -8.897901496694888071e-03 2.292847231472818770e-01 -1.018222034145925825e-01 -1.362593613196190745e+01 4.084936139103287189e+01
3.398437500000000000e-01 1.501456018186453634e-01 -1.148378697318368946e+00 -1.818026408173795908e-03 -8.156786170228020119e-03 2.828925183173475744e-01 -2.860198370969095349e-01 -1.368169332321263632e+01 5.373514679595497512e+01
3.437500000000000000e-01 1.505213786303305212e-01 -1.147214228839984695e+00 -3.025829061466559985e-03 -6.593769505512670111e-03 3.349097324211424143e-01 -5.236397062207110986e-01 -1.276666282435436806e+01 6.816031130833644625e+01
3.476562500000000000e-01 1.511012698898842876e-01 -1.146372361493939174e+00 -4.426850130790616587e-03 -3.989169263419824023e-03 3.810085545026455911e-01 -8.200944106861408622e-01 -1.060466869711048332e+01 8.378584838696858128e+01
3.515625000000000000e-01 1.519131364694931430e-01 -1.146034226895657593e+00 -5.987744715500800674e-03 -1.052554406686279114e-04 4.157716668732795995e-01 -1.179074298412266630e+00 -6.917289986493782017e+00 1.000615005506198969e+02
3.554687500000000000e-01 1.529778665116846292e-01 -1.146418985383341305e+00 -7.651918342492337183e-03 5.305295366545855103e-03 4.327260643397694562e-01 -1.601633646392119914e+00 -1.446909730621585899e+00 1.161802028020034214e+02
3.593750000000000000e-01 1.543054316083405098e-01 -1.147784413937934733e+00 -9.335635350771647953e-03 1.248702755875149423e-02 4.244820618576932159e-01 -2.085098742209585687e+00 6.012339476676389793e+00 1.310330062237918867e+02
3.632812500000000000e-01 1.558903904674429353e-01 -1.150425210082665295e+00 -1.092492778893233013e-02 2.166473332542459551e-02 3.830097068948769556e-01 -2.621807077874773295e+00 1.557510282887990094e+01 1.431684593811407069e+02
3.671875000000000000e-01 1.577070104964087283e-01 -1.154668243608084399e+00 -1.227390724890633882e-02 3.302126566785645173e-02 3.000862821755938548e-01 -3.197705088851822808e+00 2.721672494325738612e+01 1.507618179602624480e+02
3.710937500000000000e-01 1.597042820966660670e-01 -1.160863902842042439e+00 -1.320521230651410839e-02 4.666967649164940196e-02 1.679473530538739823e-01 -3.790855665189771351e+00 4.071732764242989333e+01 1.516008870836825508e+02
3.750000000000000000e-01 1.618012244388784271e-01 -1.169372628598790431e+00 -1.351344242897891713e-02 6.261947402778041127e-02 -1.983134947382318714e-02 -4.369935808570253322e+00 5.559998572526858851e+01 1.430965639147937338e+02
3.789062500000000000e-01 1.638830218491575119e-01 -1.180545724625200910e+00 -1.297251729358277553e-02 8.073717175531598678e-02 -2.672044123591184595e-01 -4.892838064635958162e+00 7.106649417667975399e+01 1.223269257848490525e+02
3.828125000000000000e-01 1.657986802048487807e-01 -1.194699598475288171e+00 -1.134793477542782314e-02 1.007018127067870195e-01 -5.742800665827311191e-01 -5.305524004120872661e+00 8.593613418926705094e+01 8.612355938692616064e+01
3.867187500000000000e-01 1.673610423042354578e-01 -1.212082742196226803e+00 -8.414852292608040671e-03 1.219567955648224039e-01 -9.357221831982681648e-01 -5.541309405441817049e+00 9.859504772250389237e+01 3.120720655009660049e+01
3.906250000000000000e-01 1.683501345213408162e-01 -1.232835026800244593e+00 -3.982751359001982308e-03 1.436600768075915191e-01 -1.338991020415903010e+00 -5.520781986035466105e+00 1.069661469130093820e+02 -4.562389124950610864e+01
3.945312500000000000e-01 1.685209132818060451e-01 -1.256939270695393907e+00 2.072870875340129468e-03 1.646356193062858964e-01 -1.762525857950568708e+00 -5.152554373727237902e+00 1.085116109421969668e+02 -1.472558508160023791e+02
3.984375000000000000e-01 1.676165127992472470e-01 -1.284165550632414776e+00 9.771838475902194093e-03 1.833297060631348951e-01 -2.174022919250327757e+00 -4.335026837855290971e+00 1.002814983429018412e+02 -2.759831800468329561e+02
4.023437500000000000e-01 1.653880346003265001e-01 -1.314009336573743081e+00 1.898442134299030762e-02 1.977763004417313897e-01 -2.529015780985026662e+00 -2.959265956783179163e+00 7.902222820206687004e+01 -4.332182754313595296e+02
4.062500000000000000e-01 1.616217321187632394e-01 -1.345625207184754091e+00 2.938191840324783088e-02 2.055758409001148534e-01 -2.770016636731387649e+00 -9.129911891023863024e-01 4.135700790738043509e+01 -6.192213842825449319e+02
4.101562500000000000e-01 1.561740992574454368e-01 -1.377758570923545589e+00 4.038546283722860286e-02 2.038915351110490715e-01 -2.826516848438915819e+00 1.914493477459064508e+00 -1.595377129195782473e+01 -8.328942450642018684e+02
4.140625000000000000e-01 1.490148463359206032e-01 -1.408678385756004348e+00 5.111702485892916092e-02 1.894662484632620991e-01 -2.616164769021840364e+00 5.626755447710793057e+00 -9.567051099647500223e+01 -1.071678754694149347e+03
4.179687500000000000e-01 1.402770287029333762e-01 -1.436114237569812824e+00 6.035782341505625814e-02 1.586615058747162521e-01 -2.047430709317358044e+00 1.031453746932041859e+01 -1.996565735246173858e+02 -1.331580559229431628e+03
4.218750000000000000e-01 1.303126874390065359e-01 -1.457201230407481285e+00 6.652050731661604543e-02 1.075182858567647753e-01 -1.024033749172293728e+00 1.605035708826826735e+01 -3.283961993222930005e+02 -1.607284830555818644e+03
4.257812500000000000e-01 1.197512886990331898e-01 -1.468435975965799223e+00 6.764244727971378823e-02 3.183799925527477231e-02 5.486416208275946005e-01 2.288355119103710678e+01 -4.804589646881781846e+02 -1.892236723470706920e+03
4.296875000000000000e-01 1.095570349871153870e-01 -1.465646736343928280e+00 6.140831255395171745e-02 -7.271723532453631955e-02 2.754932378918686364e+00 3.083515533125650165e+01 -6.519083562755051844e+02 -2.178417397521589010e+03
4.335937500000000000e-01 1.010797780222333214e-01 -1.443980945362679513e+00 4.521099702969771927e-02 -2.105010338182925489e-01 5.657818028627461970e+00 3.989061681235943269e+01 -8.356218129845827889e+02 -2.455368863498557403e+03
4.375000000000000000e-01 9.609274713489827924e-02 -1.397914762917501053e+00 1.626136897457321553e-02 -3.857202331446276666e-01 9.284894103107763641e+00 4.998624445803172733e+01 -1.020444494806973125e+03 -2.707847478893346761e+03
4.414062500000000000e-01 9.680848794260106527e-02 -1.321293275044191917e+00 -2.824008769473625169e-02 -6.021967102560475960e-01 1.361052378317072886e+01 6.098266635723057760e+01 -1.190056660577101638e+03 -2.911405054634831686e+03
4.453125000000000000e-01 1.058620478543628174e-01 -1.207418013843267079e+00 -9.085230391568499542e-02 -8.629854022617596820e-01 1.853280755715591610e+01 7.261604622427904587e+01 -1.321439623616120116e+03 -3.025368119707960432e+03
4.492187500000000000e-01 1.262472678699172179e-01 -1.049212101967440747e+00 -1.735399308498522808e-01 -1.169741533738277051e+00 2.384376661137674347e+01 8.441684723653054334e+01 -1.382961388027571047e+03 -2.983363014608836238e+03
4.531250000000000000e-01 1.611879325741349123e-01 -8.395129803703145210e-01 -2.771882088753196416e-01 -1.521694526320911178e+00 2.919187684915658565e+01 9.558915215955296674e+01 -1.332494924388512800e+03 -2.683060656585264496e+03
4.570312500000000000e-01 2.139210094692184927e-01 -5.715661848280618740e-01 -4.009591789940947781e-01 -1.914077607604617315e+00 3.403908902673685333e+01 1.048549688700435638e+02 -1.116765741635275162e+03 -1.979532935672328676e+03
4.609375000000000000e-01 2.873661919320908975e-01 -2.398137707744914526e-01 -5.414823371916579475e-01 -2.335922312355746655e+00 3.762139998979849764e+01 1.102924786232588303e+02 -6.743435721671821739e+02 -6.905557715647498753e+02
4.648437500000000000e-01 3.836587474425645072e-01 1.589274096652809609e-01 -6.919302313519393177e-01 -2.767314872767217881e+00 3.893419647074198764e+01 1.092381830245326455e+02 5.394347186247367176e+01 1.373620177148926359e+03
4.687500000000000000e-01 5.035386378359165693e-01 6.238441342787105492e-01 -8.411435333447734308e-01 -3.176586892466984224e+00 3.677988710027613450e+01 9.837611131117034802e+01 1.102887125457101774e+03 4.342211098544262313e+03
4.726562500000000000e-01 6.456276226785618855e-01 1.148124989046327871e+00 -9.731459275816128907e-01 -3.518487597691496660e+00 2.992880727057876911e+01 7.418031275373132871e+01 2.447156321908155860e+03 8.171496087310408257e+03
4.765625000000000000e-01 8.056949700177338247e-01 1.716856269839187599e+00 -1.067587148573932998e+00 -3.735030666549828737e+00 1.743871341110865103e+01 3.385908166236737316e+01 3.957828362217680933e+03 1.250653538649071561e+04
4.804687500000000000e-01 9.761067725038120590e-01 2.305392257856707872e+00 -1.101752391184444235e+00 -3.761047718443434551e+00 -8.704065222198679175e-01 -2.320212474104920020e+01 5.370976624371767684e+03 1.657851409907254856e+04
