1.132812500000000000e-01 1.518541031848112122e-01 -1.159147800863510769e+00 -1.865492530101451349e-04 -6.469621476430088792e-04
1.171875000000000000e-01 1.518536705458551073e-01 -1.159149329160489961e+00 1.935901978813799507e-04 6.713805475658148059e-04
1.210937500000000000e-01 1.518541072912716616e-01 -1.159147786357120902e+00 -2.006979740429076439e-04 -6.960307277576690578e-04
1.250000000000000000e-01 1.518536662475291621e-01 -1.159149344344693633e+00 2.078757040628710986e-04 7.209235181848749419e-04
1.289062500000000000e-01 1.518541117878595692e-01 -1.159147770472557015e+00 -2.151266146130878000e-04 -7.460701092413462654e-04
1.328125000000000000e-01 1.518536615458888905e-01 -1.159149360953646291e+00 2.224540428738775116e-04 7.714820750972539200e-04
1.367187500000000000e-01 1.518541167017422866e-01 -1.159147753113834334e+00 -2.298614430719080341e-04 -7.971713956237296873e-04
1.406250000000000000e-01 1.518536564121131804e-01 -1.159149379089156051e+00 2.373523938950988842e-04 8.231504822366394331e-04
1.445312500000000000e-01 1.518541220634865296e-01 -1.159147734172953914e+00 -2.449306055447862717e-04 -8.494322031780952333e-04
1.484375000000000000e-01 1.518536508137701968e-01 -1.159149398865774616e+00 2.525999285565117903e-04 8.760299118730382984e-04
1.523437500000000000e-01 1.518541279074888395e-01 -1.159147713528371648e+00 -2.603643611168004329e-04 -9.029574766156033428e-04
1.562500000000000000e-01 1.518536447143479240e-01 -1.159149420412446174e+00 2.682280599879755998e-04 9.302293111410335925e-04
1.601562500000000000e-01 1.518541342724779308e-01 -1.159147691043203254e+00 -2.761953474893881423e-04 -9.578604105648709944e-04
1.640625000000000000e-01 1.518536380727024959e-01 -1.159149443874429641e+00 2.842707258194557946e-04 9.858663829049568294e-04
1.679687500000000000e-01 1.518541412020992798e-01 -1.159147666563125956e+00 -2.924588822907479998e-04 -1.014263494707250482e-03
1.718750000000000000e-01 1.518536308424087711e-01 -1.159149469415548195e+00 3.007647095704644741e-04 1.043068700385227756e-03
1.757812500000000000e-01 1.518541487455960792e-01 -1.159147639913904460e+00 -3.091933061238583374e-04 -1.072299703839443841e-03
1.796875000000000000e-01 1.518536229709872565e-01 -1.159149497220810954e+00 3.177500073389383207e-04 1.101974978693594188e-03
1.835937500000000000e-01 1.518541569585971640e-01 -1.159147610898454195e+00 -3.264403746972818808e-04 -1.132113858226901568e-03
1.875000000000000000e-01 1.518536143989777376e-01 -1.159149527499480969e+00 3.352702477983714288e-04 1.162736531199548692e-03
1.914062500000000000e-01 1.518541659040237857e-01 -1.159147579293338781e+00 -3.442457087137502513e-04 -1.193864184827282812e-03
1.953125000000000000e-01 1.518536050588064901e-01 -1.159149560488640596e+00 3.533731751969108859e-04 1.225518943803666390e-03
1.992187500000000000e-01 1.518541756531136544e-01 -1.159147544844530309e+00 -3.626593120981271121e-04 -1.257724116119762888e-03
2.031250000000000000e-01 1.518535948733718832e-01 -1.159149596457301978e+00 3.721112071042307940e-04 1.290504007496282067e-03
2.070312500000000000e-01 1.518541862865366576e-01 -1.159147507262193733e+00 -3.817361711645844919e-04 -1.323884371300521143e-03
2.109375000000000000e-01 1.518535837542122346e-01 -1.159149635711053561e+00 3.915420812116717050e-04 1.357891957678120142e-03
2.148437500000000000e-01 1.518541978955195437e-01 -1.159147466214097477e+00 -4.015369500495518046e-04 -1.392555374402981890e-03
2.187500000000000000e-01 1.518535715990165513e-01 -1.159149678597109601e+00 4.117296088633947077e-04 1.427904079405850624e-03
2.226562500000000000e-01 1.518542105827719868e-01 -1.159147421316978344e+00 -4.221288008579890502e-04 -1.463970076542775575e-03
2.265625000000000000e-01 1.518535582880292945e-01 -1.159149725509333484e+00 4.327445573329064313e-04 1.500785750212419020e-03
2.304687500000000000e-01 1.518542244627423821e-01 -1.159147372124640363e+00 -4.435863107244642162e-04 -1.538387265903740217e-03
2.343750000000000000e-01 1.518535436784828607e-01 -1.159149776892165473e+00 4.546656886594391375e-04 1.576810007830120770e-03
2.382812500000000000e-01 1.518542396601832434e-01 -1.159147318110483660e+00 -4.659926122184354863e-04 -1.616095470564138555e-03
2.421875000000000000e-01 1.518535275953526997e-01 -1.159149833241025496e+00 4.775809910405160006e-04 1.656281748437127277e-03
2.460937500000000000e-01 1.518542563048679850e-01 -1.159147258640006228e+00 -4.894406879974556130e-04 -1.697417588544603137e-03
2.500000000000000000e-01 1.518535098150429474e-01 -1.159149895093900762e+00 5.015891505016165791e-04 1.739542681907256961e-03
2.539062500000000000e-01 1.518542745179694009e-01 -1.159147192924425251e+00 -5.140349042280226632e-04 -1.782716420859387215e-03
2.578125000000000000e-01 1.518534900351858619e-01 -1.159149963002879202e+00 5.268013285793203548e-04 1.826977192542095360e-03
2.617187500000000000e-01 1.518542943808348367e-01 -1.159147119937693926e+00 -5.398928081227904064e-04 -1.872401344045512882e-03
2.656250000000000000e-01 1.518534678168196317e-01 -1.159150037462048033e+00 5.533433406851049957e-04 1.919019270732969136e-03
2.695312500000000000e-01 1.518543158671731008e-01 -1.159147038260969653e+00 -5.671472180555095716e-04 -1.966936452971129647e-03
2.734375000000000000e-01 1.518534424711978637e-01 -1.159150118742725555e+00 5.813583787774023737e-04 2.016160683155443587e-03
2.773437500000000000e-01 1.518543386999125777e-01 -1.159146945781508009e+00 -5.959486098966155316e-04 -2.066850659037955569e-03
2.812500000000000000e-01 1.518534128351636536e-01 -1.159150206534544036e+00 6.110105086198057162e-04 2.118960506668193973e-03
2.851562500000000000e-01 1.518543620539812844e-01 -1.159146839096844461e+00 -6.264677394817885379e-04 -2.172750494851105607e-03
2.890625000000000000e-01 1.518533768218724156e-01 -1.159150299183026034e+00 6.424893305567799676e-04 2.228056008624801354e-03
2.929687500000000000e-01 1.518543839454576938e-01 -1.159146712319410799e+00 -6.588982949577836673e-04 -2.285336856031886226e-03
2.968750000000000000e-01 1.518533305185834348e-01 -1.159150392092663795e+00 6.760164906503073707e-04 2.344174487158032314e-03
3.007812500000000000e-01 1.518543999849010784e-01 -1.159146554657561223e+00 -6.934590570095631968e-04 -2.405427808183552545e-03
3.046875000000000000e-01 1.518532663722718390e-01 -1.159150474409562426e+00 7.118552981931660761e-04 2.468144830666728785e-03
3.085937500000000000e-01 1.518544008464713657e-01 -1.159146345495165820e+00 -7.303943852460217023e-04 -2.533991311152327622e-03
3.125000000000000000e-01 1.518531695418303684e-01 -1.159150522164576813e+00 7.503258029399301849e-04 2.600905674236384316e-03
3.164062500000000000e-01 1.518543671530081518e-01 -1.159146044352766358e+00 -7.699705007649308534e-04 -2.672195093175667308e-03
3.203125000000000000e-01 1.518530105756148163e-01 -1.159150484145325066e+00 7.918298109069338026e-04 2.743503003974181662e-03
3.242187500000000000e-01 1.518542591827007071e-01 -1.159145570371371337e+00 -8.124623255226598407e-04 -2.821487621959690908e-03
3.281250000000000000e-01 1.518527307506098434e-01 -1.159150252848340168e+00 8.368944330765727864e-04 2.897061587599054737e-03
3.320312500000000000e-01 1.518539962458012593e-01 -1.159144760349080761e+00 -8.581202704696651957e-04 -2.983737576218246056e-03
3.359375000000000000e-01 1.518522128225621992e-01 -1.159149604846085868e+00 8.862506986838068757e-04 3.062696969971820480e-03
3.398437500000000000e-01 1.518534155649593764e-01 -1.159143282885989112e+00 -9.070958719791515513e-04 -3.161486342673790195e-03
3.437500000000000000e-01 1.518512229328655427e-01 -1.159148078510728652e+00 9.409789568448342434e-04 3.241298310025610314e-03
3.476562500000000000e-01 1.518521907457897890e-01 -1.159140462744110645e+00 -9.592849713762574516e-04 -3.358422911115837087e-03
3.515625000000000000e-01 1.518492958791341496e-01 -1.159144723545487032e+00 1.002781531878970669e-03 3.433037337386747774e-03
3.554687500000000000e-01 1.518496711924290088e-01 -1.159134921653357742e+00 -1.014008902792890845e-03 -3.580301666411737568e-03
3.593750000000000000e-01 1.518455101150686382e-01 -1.159137588419333342e+00 1.074496575918081542e-03 3.636305023796323685e-03
3.632812500000000000e-01 1.518445683432571580e-01 -1.159123844144255955e+00 -1.069383418892202965e-03 -3.836748902285833356e-03
3.671875000000000000e-01 1.518380503371269674e-01 -1.159122672443089419e+00 1.161064235121264101e-03 3.845463575554861069e-03
3.710937500000000000e-01 1.518343486854323299e-01 -1.159101478039374689e+00 -1.121098129629124118e-03 -4.144860779786560187e-03
3.750000000000000000e-01 1.518233664873633870e-01 -1.159091785457602830e+00 1.271326766883931064e-03 4.046161461426334149e-03
3.789062500000000000e-01 1.518140742630925411e-01 -1.159056074410378612e+00 -1.160111339914421825e-03 -4.536421471875341435e-03
3.828125000000000000e-01 1.517945797374699313e-01 -1.159028181038366689e+00 1.421327595153301648e-03 4.205657968512827027e-03
3.867187500000000000e-01 1.517742239037524199e-01 -1.158963649143740060e+00 -1.168417406502653523e-03 -5.072445673856172330e-03
3.906250000000000000e-01 1.517385179287891461e-01 -1.158897657163200590e+00 1.640202174670618573e-03 4.252962535879510793e-03
3.945312500000000000e-01 1.516966888726604124e-01 -1.158775278612881321e+00 -1.111560753572990836e-03 -5.872545481394865659e-03
3.984375000000000000e-01 1.516303440944018199e-01 -1.158630440982354903e+00 1.980277557869749433e-03 4.038239044999727793e-03
4.023437500000000000e-01 1.515476395997347736e-01 -1.158391256618431786e+00 -9.261130203583033691e-04 -7.174304601470295716e-03
4.062500000000000000e-01 1.514241856349929360e-01 -1.158084355148280453e+00 2.533258398943238725e-03 3.250065281886725665e-03
4.101562500000000000e-01 1.512654009396158794e-01 -1.157608576613007756e+00 -5.006192860105114972e-04 -9.453423339491638655e-03
4.140625000000000000e-01 1.510377300034175807e-01 -1.156969987441009318e+00 3.453044475591146058e-03 1.247042958874813173e-03
4.179687500000000000e-01 1.507413862075058786e-01 -1.156014263574118184e+00 3.480695177728004961e-04 -1.366718620961954872e-02
4.218750000000000000e-01 1.503294524057804116e-01 -1.154698683814739280e+00 4.978722086459953441e-03 -3.285120501773322859e-03
4.257812500000000000e-01 1.497943918909857286e-01 -1.152768593253473695e+00 1.887726010703664027e-03 -2.174961232348138901e-02
4.296875000000000000e-01 1.490722528957070248e-01 -1.150073273878662761e+00 7.427167870067874662e-03 -1.303511625212084961e-02
4.335937500000000000e-01 1.481487341115284850e-01 -1.146163159642049623e+00 4.415306584230009775e-03 -3.762710359722513942e-02
4.375000000000000000e-01 1.469461811495512416e-01 -1.140655505712590001e+00 1.105289560249547200e-02 -3.351845008853931995e-02
4.414062500000000000e-01 1.454603529240666437e-01 -1.132712414782059529e+00 7.954593753974397927e-03 -6.934072972526145184e-02
4.453125000000000000e-01 1.436311563106869582e-01 -1.121455827276700346e+00 1.547251707987969474e-02 -7.616381755914264362e-02
4.492187500000000000e-01 1.415339575682937334e-01 -1.105251237282701915e+00 1.119661932551562107e-02 -1.336474424198940969e-01
4.531250000000000000e-01 1.392467693725631395e-01 -1.082146546745088145e+00 1.780415682763533333e-02 -1.652070547865373551e-01
4.570312500000000000e-01 1.371519124892277841e-01 -1.048800460990408467e+00 8.261350073016584736e-03 -2.666771602459929724e-01
4.609375000000000000e-01 1.358502327487097761e-01 -1.000827405996161934e+00 7.141459301295663940e-03 -3.544404144810759383e-01
4.648437500000000000e-01 1.367161756789272153e-01 -9.309629637929048851e-01 -2.076788748104708981e-02 -5.512784134573313066e-01
4.687500000000000000e-01 1.420331324338023060e-01 -8.288473520481032253e-01 -5.161450967581873717e-02 -7.730051043166028535e-01
4.726562500000000000e-01 1.562069634605736390e-01 -6.772137749584961064e-01 -1.378041102036751953e-01 -1.196594542812355888e+00
4.765625000000000000e-01 1.867044956967894298e-01 -4.493519973329072048e-01 -2.662519732638444769e-01 -1.766208371312690595e+00
4.804687500000000000e-01 2.470613223748943654e-01 -9.969598255975023471e-02 -5.303516687022845622e-01 -2.787523375471899101e+00
4.843750000000000000e-01 3.598447492873231290e-01 4.449467683473463109e-01 -9.511350028903913234e-01 -4.304167755133934570e+00
4.882812500000000000e-01 5.604604463694653482e-01 1.296830039752178809e+00 -1.661186360540394036e+00 -6.735271837844712728e+00
4.921875000000000000e-01 8.833919573331728836e-01 2.557922168874286584e+00 -2.445461379958862480e+00 -9.287016893078778423e+00
4.960937500000000000e-01 1.282562398855407126e+00 4.044130789195775399e+00 -2.361149104306179858e+00 -8.658252292218810098e+00
5.000000000000000000e-01 1.493171114626402618e+00 4.812282672954234286e+00 -1.192492801881125655e-07 -4.337822349209840732e-07
5.039062500000000000e-01 1.282562428025566081e+00 4.044130896313585133e+00 2.361149006428674202e+00 8.658251919051664913e+00
5.078125000000000000e-01 8.833919879358232974e-01 2.557922285168153564e+00 2.445461432551837788e+00 9.287017055655438114e+00
5.117187500000000000e-01 5.604604669145669682e-01 1.296830123226801357e+00 1.661186424096359859e+00 6.735272051149053141e+00
5.156250000000000000e-01 3.598447612399585660e-01 4.449468223829922131e-01 9.511350482159989239e-01 4.304167914164318987e+00
5.195312500000000000e-01 2.470613288834792032e-01 -9.969594814336063537e-02 5.303516942911224996e-01 2.787523471282600696e+00
5.234375000000000000e-01 1.867044990906906177e-01 -4.493519750443419336e-01 2.662519884960096173e-01 1.766208433667441291e+00
5.273437500000000000e-01 1.562069651060295494e-01 -6.772137602892207564e-01 1.378041179919156090e-01 1.196594579963495386e+00
5.312500000000000000e-01 1.420331331372084172e-01 -8.288473422030776527e-01 5.161451428683871273e-02 7.730051299690354760e-01
5.351562500000000000e-01 1.367161758821219819e-01 -9.309629571151463168e-01 2.076788948904606177e-02 5.512784290329201253e-01
5.390625000000000000e-01 1.358502327090469475e-01 -1.000827401408039607e+00 -7.141458091782279527e-03 3.544404260161711506e-01
5.429687500000000000e-01 1.371519123408689034e-01 -1.048800457825203702e+00 -8.261349817997674233e-03 2.666771671865679205e-01
5.468750000000000000e-01 1.392467691922057438e-01 -1.082146544542841315e+00 -1.780415663991621184e-02 1.652070603106819968e-01
5.507812500000000000e-01 1.415339573903642012e-01 -1.105251235751027572e+00 -1.119661951950851053e-02 1.336474455920592386e-01
5.546875000000000000e-01 1.436311561535645875e-01 -1.121455826204215134e+00 -1.547251714389119397e-02 7.616382032217082487e-02
5.585937500000000000e-01 1.454603527916761840e-01 -1.132712414033753223e+00 -7.954593998405251956e-03 6.934073116501540679e-02
5.625000000000000000e-01 1.469461810430382487e-01 -1.140655505186878083e+00 -1.105289568870057061e-02 3.351845152272008715e-02
5.664062500000000000e-01 1.481487340271911146e-01 -1.146163159275090049e+00 -4.415306779353291022e-03 3.762710422187423576e-02
5.703125000000000000e-01 1.490722528308558725e-01 -1.150073273620300318e+00 -7.427167925747971480e-03 1.303511702796346719e-02
5.742187500000000000e-01 1.497943918412845687e-01 -1.152768593073377534e+00 -1.887726148170702214e-03 2.174961256361949979e-02
5.781250000000000000e-01 1.503294523685990980e-01 -1.154698683687660488e+00 -4.978722110791052209e-03 3.285120944283376199e-03
5.820312500000000000e-01 1.507413861795514898e-01 -1.156014263485796389e+00 -3.480696112354525560e-04 1.366718627107859664e-02
5.859375000000000000e-01 1.510377299829073483e-01 -1.156969987378487996e+00 -3.453044478662375960e-03 -1.247042688945198489e-03
5.898437500000000000e-01 1.512654009243685482e-01 -1.157608576569767456e+00 5.006192219447971751e-04 9.453423320957905079e-03
5.937500000000000000e-01 1.514241856239811890e-01 -1.158084355117507069e+00 -2.533258390013617359e-03 -3.250065103873744574e-03
5.976562500000000000e-01 1.515476395915932861e-01 -1.158391256597317343e+00 9.261129749207606433e-04 7.174304549960435103e-03
6.015625000000000000e-01 1.516303440886093423e-01 -1.158630440967190145e+00 -1.980277543161932437e-03 -4.038238917921865671e-03
6.054687500000000000e-01 1.516966888683772274e-01 -1.158775278602611092e+00 1.111560719784310215e-03 5.872545418857125915e-03
6.093750000000000000e-01 1.517385179257924599e-01 -1.158897657155707250e+00 -1.640202157830888009e-03 -4.252962438520645032e-03
6.132812500000000000e-01 1.517742239015213435e-01 -1.158963649138773810e+00 1.168417380093007569e-03 5.072445610178413083e-03
6.171875000000000000e-01 1.517945797359427362e-01 -1.159028181034644778e+00 -1.421327578112596864e-03 -4.205657889641149609e-03
6.210937500000000000e-01 1.518140742619365768e-01 -1.159056074408000514e+00 1.160111318335204462e-03 4.536421411201863908e-03
6.250000000000000000e-01 1.518233664865971111e-01 -1.159091785455736101e+00 -1.271326750568479253e-03 -4.046161394875147713e-03
6.289062500000000000e-01 1.518343486848334201e-01 -1.159101478038256250e+00 1.121098111361564778e-03 4.144860723587872123e-03
6.328125000000000000e-01 1.518380503367497136e-01 -1.159122672442137514e+00 -1.161064219909161907e-03 -3.845463517814475679e-03
6.367187500000000000e-01 1.518445683429450188e-01 -1.159123844143746584e+00 1.069383403014934498e-03 3.836748850829829402e-03
6.406250000000000000e-01 1.518455101148880049e-01 -1.159137588418834630e+00 -1.074496561902010903e-03 -3.636304972721921165e-03
6.445312500000000000e-01 1.518496711922636133e-01 -1.159134921653140138e+00 1.014008888727697608e-03 3.580301619455432405e-03
6.484375000000000000e-01 1.518492958790517156e-01 -1.159144723545214584e+00 -1.002781519021749305e-03 -3.433037291582336295e-03
6.523437500000000000e-01 1.518521907456996112e-01 -1.159140462744031819e+00 9.592849587453499555e-04 3.358422868225926713e-03
6.562500000000000000e-01 1.518512229328314034e-01 -1.159148078510570334e+00 -9.409789450553137117e-04 -3.241298268540032321e-03
6.601562500000000000e-01 1.518534155649080564e-01 -1.159143282885974680e+00 9.070958605205767938e-04 3.161486303397658803e-03
6.640625000000000000e-01 1.518522128225513468e-01 -1.159149604845985948e+00 -8.862506878491804938e-04 -3.062696932126855905e-03
6.679687500000000000e-01 1.518539962457698955e-01 -1.159144760349094305e+00 8.581202599933003029e-04 2.983737540138657954e-03
6.718750000000000000e-01 1.518527307506098989e-01 -1.159150252848271778e+00 -8.368944230931426882e-04 -2.897061552851312727e-03
6.757812500000000000e-01 1.518542591826801680e-01 -1.159145570371396206e+00 8.124623158864275989e-04 2.821487588678922576e-03
6.796875000000000000e-01 1.518530105756196458e-01 -1.159150484145274884e+00 -7.918298016744004450e-04 -2.743502971910816244e-03
6.835937500000000000e-01 1.518543671529934691e-01 -1.159146044352794558e+00 7.699704918552163074e-04 2.672195062353904631e-03
6.875000000000000000e-01 1.518531695418369465e-01 -1.159150522164537067e+00 -7.503257943713294948e-04 -2.600905644507101044e-03
6.914062500000000000e-01 1.518544008464600970e-01 -1.159146345495194241e+00 7.303943769713953840e-04 2.533991282501975566e-03
6.953125000000000000e-01 1.518532663722788612e-01 -1.159150474409529341e+00 -7.118552902141096414e-04 -2.468144802999766747e-03
6.992187500000000000e-01 1.518543999848920023e-01 -1.159146554657587425e+00 6.934590492939061990e-04 2.405427781461944112e-03
7.031250000000000000e-01 1.518533305185902349e-01 -1.159150392092635817e+00 -6.760164831926317262e-04 -2.344174461307244224e-03
7.070312500000000000e-01 1.518543839454500333e-01 -1.159146712319435002e+00 6.588982877356625457e-04 2.285336831019890713e-03
7.109375000000000000e-01 1.518533768218788549e-01 -1.159150299183001831e+00 -6.424893235624070048e-04 -2.228055984389282380e-03
7.148437500000000000e-01 1.518543620539745953e-01 -1.159146839096866222e+00 6.264677327012573233e-04 2.172750471352513646e-03
7.187500000000000000e-01 1.518534128351694823e-01 -1.159150206534522498e+00 -6.110105020432542383e-04 -2.118960483867216287e-03
7.226562500000000000e-01 1.518543386999067768e-01 -1.159146945781527771e+00 5.959486035096426583e-04 2.066850636901396056e-03
7.265625000000000000e-01 1.518534424712030817e-01 -1.159150118742705793e+00 -5.813583725705590661e-04 -2.016160661647337093e-03
7.304687500000000000e-01 1.518543158671678828e-01 -1.159147038260987861e+00 5.671472120203690853e-04 1.966936432063182399e-03
7.343750000000000000e-01 1.518534678168244889e-01 -1.159150037462030491e+00 -5.533433348141159709e-04 -1.919019250391373974e-03
7.382812500000000000e-01 1.518542943808302015e-01 -1.159147119937709913e+00 5.398928024065053222e-04 1.872401324238515260e-03
7.421875000000000000e-01 1.518534900351902472e-01 -1.159149963002863881e+00 -5.268013230098179218e-04 -1.826977173239274950e-03
7.460937500000000000e-01 1.518542745179652653e-01 -1.159147192924440350e+00 5.140348987976439687e-04 1.782716402047590694e-03
7.500000000000000000e-01 1.518535098150469165e-01 -1.159149895093886995e+00 -5.015891452044198701e-04 -1.739542663562266937e-03
7.539062500000000000e-01 1.518542563048641270e-01 -1.159147258640019107e+00 4.894406828276024607e-04 1.697417570629156233e-03
7.578125000000000000e-01 1.518535275953563080e-01 -1.159149833241012617e+00 -4.775809859922007733e-04 -1.656281730936676319e-03
7.617187500000000000e-01 1.518542396601797462e-01 -1.159147318110496094e+00 4.659926072845731399e-04 1.616095453469099195e-03
7.656250000000000000e-01 1.518535436784861081e-01 -1.159149776892154149e+00 -4.546656838354278299e-04 -1.576809991119398988e-03
7.695312500000000000e-01 1.518542244627392457e-01 -1.159147372124651021e+00 4.435863060047854126e-04 1.538387249549050262e-03
7.734375000000000000e-01 1.518535582880323476e-01 -1.159149725509323048e+00 -4.327445527132323219e-04 -1.500785734200316135e-03
7.773437500000000000e-01 1.518542105827691002e-01 -1.159147421316988558e+00 4.221287963346004421e-04 1.463970060864605658e-03
7.812500000000000000e-01 1.518535715990192991e-01 -1.159149678597099609e+00 -4.117296044317962276e-04 -1.427904064045931775e-03
7.851562500000000000e-01 1.518541978955169625e-01 -1.159147466214106803e+00 4.015369457045963111e-04 1.392555359345126753e-03
7.890625000000000000e-01 1.518535837542147049e-01 -1.159149635711044457e+00 -3.915420769490632097e-04 -1.357891942911126958e-03
7.929687500000000000e-01 1.518541862865342706e-01 -1.159147507262202392e+00 3.817361669822539575e-04 1.323884356812624150e-03
7.968750000000000000e-01 1.518535948733742424e-01 -1.159149596457293763e+00 -3.721112029994318279e-04 -1.290503993268807400e-03
8.007812500000000000e-01 1.518541756531114617e-01 -1.159147544844538302e+00 3.626593080663705754e-04 1.257724102149687792e-03
8.046875000000000000e-01 1.518536050588085717e-01 -1.159149560488633490e+00 -3.533731712348566769e-04 -1.225518930077900207e-03
8.085937500000000000e-01 1.518541659040217873e-01 -1.159147579293345887e+00 3.442457048180812534e-04 1.193864171327046510e-03
8.125000000000000000e-01 1.518536143989797083e-01 -1.159149527499474086e+00 -3.352702439660480813e-04 -1.162736517922838232e-03
8.164062500000000000e-01 1.518541569585953044e-01 -1.159147610898460634e+00 3.264403709272988572e-04 1.132113845163244207e-03
8.203125000000000000e-01 1.518536229709890606e-01 -1.159149497220804514e+00 -3.177500036286359103e-04 -1.101974965837289626e-03
8.242187500000000000e-01 1.518541487455943861e-01 -1.159147639913910233e+00 3.091933024698082389e-04 1.072299691175461131e-03
8.281250000000000000e-01 1.518536308424103531e-01 -1.159149469415542422e+00 -3.007647059701397917e-04 -1.043068687903596142e-03
8.320312500000000000e-01 1.518541412020977810e-01 -1.159147666563131729e+00 2.924588787413060094e-04 1.014263482413952158e-03
8.359375000000000000e-01 1.518536380727040502e-01 -1.159149443874424534e+00 -2.842707223197887129e-04 -9.858663707867692996e-04
8.398437500000000000e-01 1.518541342724764320e-01 -1.159147691043208139e+00 2.761953440381873372e-04 9.578603986022488038e-04
8.437500000000000000e-01 1.518536447143493118e-01 -1.159149420412441289e+00 -2.682280565826167598e-04 -9.302292993331436402e-04
8.476562500000000000e-01 1.518541279074875627e-01 -1.159147713528376533e+00 2.603643577548938682e-04 9.029574649637398410e-04
8.515625000000000000e-01 1.518536508137714736e-01 -1.159149398865769953e+00 -2.525999252365276372e-04 -8.760299003686853811e-04
8.554687500000000000e-01 1.518541220634853361e-01 -1.159147734172958799e+00 2.449306022650546422e-04 8.494321918174202457e-04
8.593750000000000000e-01 1.518536564121143739e-01 -1.159149379089151832e+00 -2.373523906537900244e-04 -8.231504710105496054e-04
8.632812500000000000e-01 1.518541167017412319e-01 -1.159147753113837886e+00 2.298614398674216075e-04 7.971713845215122347e-04
8.671875000000000000e-01 1.518536615458899730e-01 -1.159149360953642738e+00 -2.224540397053324954e-04 -7.714820641159529820e-04
8.710937500000000000e-01 1.518541117878585422e-01 -1.159147770472560568e+00 2.151266114776036588e-04 7.460700983758471183e-04
8.750000000000000000e-01 1.518536662475301613e-01 -1.159149344344690302e+00 -2.078757009587883255e-04 -7.209235074262907057e-04
